username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SarahMShaker;2017-12-31 05:29;0;0;"Chicken soup date with Amanda (@Atla in New York, NY)https://www.swarmapp.com/c/kJ9q9qMR7GB";;@Atla;;"947255897608413185";https://twitter.com/SarahMShaker/status/947255897608413185
trpiii;2017-12-31 05:29;0;0;"Elizabeth (st), you’re looking quite divine tonight. # lines # nyc # elizabethstreet # spring @… https://www.instagram.com/p/BdWGXKhHFR5/";;@;# # # #;"947255868722049024";https://twitter.com/trpiii/status/947255868722049024
memehuffard;2017-12-31 05:29;0;1;"got to see these kids in the city. # nyc @District Social https://www.instagram.com/p/BdWH83GBniU/";;@District;#;"947255863189807104";https://twitter.com/memehuffard/status/947255863189807104
MargiePlus;2017-12-31 05:29;0;0;"Hosting and performing @ thegaloremag Coachella party in April! Another huge highlight of 2017… https://www.instagram.com/p/BdWH8e6DqzL/";;@;;"947255859180011520";https://twitter.com/MargiePlus/status/947255859180011520
guidodellatorre;2017-12-31 05:29;0;0;"en Central Park Manhatan https://www.instagram.com/p/BdWH8IcFIir/";;;;"947255838846128129";https://twitter.com/guidodellatorre/status/947255838846128129
rareca87;2017-12-31 05:29;0;0;"reputation—Taylor Swift # taylorswift # cassette # urbanoutfitters # popmusic # popculture… https://www.instagram.com/p/BdWH7w3AIcp/";;;# # # # #;"947255825382375426";https://twitter.com/rareca87/status/947255825382375426
QueenKiara20;2017-12-31 05:29;0;0;"For the lifetime of memories I'm going to have with these incredible… https://www.instagram.com/p/BdWH6cYjLATNmUwMaw00dQ3hpSyDSyJkZHF48o0/ …";;;;"947255781648461825";https://twitter.com/QueenKiara20/status/947255781648461825
DJnAsTyjAy;2017-12-31 05:29;0;1;"Tomorrow # NYE2018 ring in the new year with me at # Tejos 318 Belleville Turnpike North Arlington… https://www.instagram.com/p/BdWH52QnXZg/";;;# #;"947255755413041157";https://twitter.com/DJnAsTyjAy/status/947255755413041157
JACALDWELLPHOTO;2017-12-31 05:29;0;0;"drive around and took some photos for yagichang because he misses jersey city @Stanley Theater… https://www.instagram.com/p/BdWH5iynAG9/";;@Stanley;;"947255750530949120";https://twitter.com/JACALDWELLPHOTO/status/947255750530949120
JeremiahVW;2017-12-31 05:29;0;0;"Saturday Work-Out / Working out isn't always pretty ;) Wishing everyone a beautiful one… https://www.instagram.com/p/BdWH5OwFceB/";;;;"947255736073105408";https://twitter.com/JeremiahVW/status/947255736073105408
KaRLiTa019;2017-12-31 05:29;0;0;"Training and End of Year Celebration with my Herbadaughter Marcelle . . . # happysaturday… https://www.instagram.com/p/BdWH41OgmET/";;;#;"947255733279772673";https://twitter.com/KaRLiTa019/status/947255733279772673
tomthornton1986;2017-12-31 05:28;0;0;"Manhattan view with this one. The Empire State Building is behind us...honest! # NewYork # NYC… https://www.instagram.com/p/BdWH16AA2qn/";;;# #;"947255628476702721";https://twitter.com/tomthornton1986/status/947255628476702721
IAMPMUNA;2017-12-31 05:28;0;1;"Thank you so much edotbrady & @ mama_hope for having me at the # TejiendoFuturo Fundraiser! I had… https://www.instagram.com/p/BdWHjXoAMqc/";;@;#;"947255609807785984";https://twitter.com/IAMPMUNA/status/947255609807785984
NicArroyo;2017-12-31 05:28;0;0;"And it begins (@Rebar in New York, NY w/ @ j_wids @ danchiz)https://www.swarmapp.com/c/btLRLdZ3YJe";;@Rebar @ @;;"947255594649518080";https://twitter.com/NicArroyo/status/947255594649518080
Bballprodigy6;2017-12-31 05:28;0;0;"Was feelin to show some teeth @New York, New York https://www.instagram.com/p/BdWH01qA553/";;@New;;"947255585799471104";https://twitter.com/Bballprodigy6/status/947255585799471104
Calligrafist;2017-12-31 05:28;0;1;"I Love Shooting Sports - This Day @ KingJames x The @ Cavs Came Back to Beat The @ NYKnicks at The… https://www.instagram.com/p/BdWHzqwgXlq/";;@ @ @;;"947255552647843840";https://twitter.com/Calligrafist/status/947255552647843840
frankiecocktail;2017-12-31 05:28;0;0;"Just posted a photo @NYLO NYC https://www.instagram.com/p/BdWHzO2npDv1dHh_NHMAZCoqjxy5q4me517mkE0/ …";;@NYLO;;"947255539834134528";https://twitter.com/frankiecocktail/status/947255539834134528
ctimoldi;2017-12-31 05:28;0;0;"Christmas Lights like no other! # dykerheightschristmaslights # dykerheights @Dyker Heights… https://www.instagram.com/p/BdWF9XTFMxi/";;@Dyker;# #;"947255528463523840";https://twitter.com/ctimoldi/status/947255528463523840
tequilaisaname2;2017-12-31 05:28;0;1;"Just posted a photo @New York metropolitan area https://www.instagram.com/p/BdWHyR3jRlg/";;@New;;"947255492182794241";https://twitter.com/tequilaisaname2/status/947255492182794241
The_7thChamber;2017-12-31 05:27;0;0;"Burt Macklin, F.B.I @Williamsburg, Brooklyn https://www.instagram.com/p/BdWHrB7h8LH/";;@Williamsburg;;"947255454400499712";https://twitter.com/The_7thChamber/status/947255454400499712
fonuryilmaz;2017-12-31 05:27;0;0;"I'm at Hooters in Hackensack, NJhttps://www.swarmapp.com/c/jV2V31dcz6u";;;;"947255437325471744";https://twitter.com/fonuryilmaz/status/947255437325471744
DeshieldsTrains;2017-12-31 05:27;0;0;"Just posted a photo @New York, New York https://www.instagram.com/p/BdWHunDDeqK/";;@New;;"947255371361435648";https://twitter.com/DeshieldsTrains/status/947255371361435648
mikereyes;2017-12-31 05:27;0;5;"2017 was a good year. I graduated from college, left behind religious chains in Rexburg, and… https://www.instagram.com/p/BdWHuUmBiTv/";;;;"947255365401497601";https://twitter.com/mikereyes/status/947255365401497601
tkn921;2017-12-31 05:27;0;0;"Just posted a photo @B Flat Tribeca https://www.instagram.com/p/BdWHuHfBU7M/";;@B;;"947255353821007872";https://twitter.com/tkn921/status/947255353821007872
ezrabutler;2017-12-31 05:27;0;1;"*calls Health Department* Me: I’d like to report a health crisis. Operator: what’s the issue? Me: I’m in another restaurant playing Christmas music *after* December 25th. Him: what song? Me: “I’m Dreaming of a White Christmas” Him: but it’s snowing outside, don’t be a grinch.";;;;"947255314319110144";https://twitter.com/ezrabutler/status/947255314319110144
Tonkiel;2017-12-31 05:27;0;0;"O mangolão homem das neves @ clarissazappe em Prospect Park https://www.instagram.com/p/BdWHrDoFZHE/";;@;;"947255254776721409";https://twitter.com/Tonkiel/status/947255254776721409
M0nsterM1ke56;2017-12-31 05:27;0;0;"The waiting game... @Forest Hills Station House https://www.instagram.com/p/BdWHqroluW-/";;@Forest;;"947255236414058496";https://twitter.com/M0nsterM1ke56/status/947255236414058496
TotalTrafficNYC;2017-12-31 05:27;0;0;"Accident, right lane blocked in # Elizabeth on Rt 1-9 NB at Elizabeth Ave, stop and go traffic back to CR-51, delay of 4 mins # traffic";;;# #;"947255234417561600";https://twitter.com/TotalTrafficNYC/status/947255234417561600
MayMultiMedia;2017-12-31 05:26;0;0;""This Sunday Tune in to # TheSocialScientists on @ bbox_radio while Social Scientist @ davlester… https://www.instagram.com/p/BdWHpp4DHGC/";;@ @;#;"947255221155069952";https://twitter.com/MayMultiMedia/status/947255221155069952
PPersaud;2017-12-31 05:26;0;0;"Ace! @Suite 36 https://www.instagram.com/p/BdWHpj6jvo2/";;@Suite;;"947255202360512514";https://twitter.com/PPersaud/status/947255202360512514
DeshieldsTrains;2017-12-31 05:26;0;0;"Just posted a photo @New York, New York https://www.instagram.com/p/BdWHo5rDlVi/";;@New;;"947255170232213504";https://twitter.com/DeshieldsTrains/status/947255170232213504
kellit71;2017-12-31 05:26;0;0;"Picture of the (day 364): gloomy day on Wall Street today. # snow # gloomy # overcast # depressing… https://www.instagram.com/p/BdWHoUJBbU2/";;;# # # #;"947255152137736192";https://twitter.com/kellit71/status/947255152137736192
jesusmiranda;2017-12-31 05:26;10;79;"Gracias Valencia. Fue una verdadera bendición cantar para ustedes anoche. Feliz año para todos… https://www.instagram.com/p/BdVsIPSlwoI/";;;;"947255148061052928";https://twitter.com/jesusmiranda/status/947255148061052928
johnnytrika;2017-12-31 05:26;0;1;"Ready to rock New York tonite! Sickest dance floor I’ve ever seen! Let’s go # newyork @… https://www.instagram.com/p/BdWHnm9gbs_/";;@;#;"947255139919941632";https://twitter.com/johnnytrika/status/947255139919941632
ericyvesgarcia;2017-12-31 05:26;0;0;"Things are looking up. # noedits # nofilter # michelangelo # renaissance # sistinechapel # art… https://www.instagram.com/p/BdWHnAkh6jI/";;;# # # # # #;"947255117274865664";https://twitter.com/ericyvesgarcia/status/947255117274865664
LaurenDeLade;2017-12-31 05:26;0;0;"Movie time! # princessalura # realmonteadventures @Amc Garden State 16 https://www.instagram.com/p/BdWHm3ilzA_SNBoBwpgMRqN-VNVv3uHuI-dgns0/ …";;@Amc;# #;"947255106218725376";https://twitter.com/LaurenDeLade/status/947255106218725376
Casti_io;2017-12-31 05:26;0;0;"Unsurprisingly, @ barackobama is at the center of my # 2017bestnine. Also, we miss you and I’m ok… https://www.instagram.com/p/BdWHmsehQTu/";;@;#;"947255105539203072";https://twitter.com/Casti_io/status/947255105539203072
semperfig101;2017-12-31 05:26;0;0;"Family Date Night... @Teaneck, New Jersey https://www.instagram.com/p/BdWHmy-ljTaAfJwnigLcStVgYi6UTrUuOSIPUM0/ …";;@Teaneck;;"947255102875648000";https://twitter.com/semperfig101/status/947255102875648000
PaayFGuerrero;2017-12-31 05:26;0;0;"All about angles! I am LOVING this set . . . # mlashbar # torontolashes… https://www.instagram.com/p/BdWHmmSFBBX/";;;# #;"947255102221574144";https://twitter.com/PaayFGuerrero/status/947255102221574144
MarCKOroCKO;2017-12-31 05:26;0;0;"SABADO || Seared & Oven-Baked Pork Chops # fambam… https://www.instagram.com/p/BdWHlWtnTJWP6DBif2tvzbJVFtUGkAsUHwp1jI0/ …";;;#;"947255067693813760";https://twitter.com/MarCKOroCKO/status/947255067693813760
sdrj77;2017-12-31 05:26;0;0;"What. The. Hell.https://twitter.com/chrissyteigen/status/947249660866859008 …";;;;"947255058353225728";https://twitter.com/sdrj77/status/947255058353225728
Aurora_shine48;2017-12-31 05:26;0;0;"At @ mmsworldstores [vid] —https://path.com/p/WkgnmwGxOnTsPcE2 …";;@;;"947255052321689600";https://twitter.com/Aurora_shine48/status/947255052321689600
awkwardidity;2017-12-31 05:26;0;1;"Feeling this # newdo # mademan is fantastic if you haven’t tried them yet! @Hunter's Point South… https://www.instagram.com/p/BdWHklDHb1_/";;@Hunter;# #;"947255035242696704";https://twitter.com/awkwardidity/status/947255035242696704
rhapsodyartist;2017-12-31 05:26;0;0;"I'm at Good Fortune Restaurant in Flushing, NYhttps://www.swarmapp.com/c/bTpsBrhuyXU";;;;"947255033585963009";https://twitter.com/rhapsodyartist/status/947255033585963009
NutmanDan;2017-12-31 05:26;0;1;"I’m in love with this ice cube # Italy @Quality Italian https://www.instagram.com/p/BdWHjT_BfAv/";;@Quality;#;"947254979785408512";https://twitter.com/NutmanDan/status/947254979785408512
michellemunz;2017-12-31 05:25;0;0;"This weather is s(no)w joke @5th Ave, NY https://www.instagram.com/p/BdWHiMbgpSHF_BJDWk545b83iwuClgF0qXAKQw0/ …";;@5th;;"947254957375229952";https://twitter.com/michellemunz/status/947254957375229952
ShekinahMonee;2017-12-31 05:25;0;0;"I am so excited for # NYE!!! I have 2 looks to choose from, but I know that I will definitely be… https://www.instagram.com/p/BdWHhHRAuJj/";;;#;"947254907513593856";https://twitter.com/ShekinahMonee/status/947254907513593856
hlo82;2017-12-31 05:25;0;0;"ING Dj.█-█.LO # brooklyn # usa # boston # newyork # miami # miamibeach # florida… https://www.instagram.com/p/BdWHfC6glcd/";;;# # # # # # #;"947254841616637952";https://twitter.com/hlo82/status/947254841616637952
TotalTrafficNYC;2017-12-31 05:25;0;0;"M.T.A. N.Y.C. Subways: 1 Train NB irregular subway service between 103rd St and 145th St # traffic http://bit.ly/11xKLzq";;;#;"947254829931515910";https://twitter.com/TotalTrafficNYC/status/947254829931515910
TokyoCircus;2017-12-31 05:25;0;4;"さあ今年もバイト納め。皆さま今年も一年間ありがとうございました！ Finished my last part time job of this year. Thanks… Yorkhttps://www.instagram.com/p/BdWHeN9lLvs/";;;;"947254815004020743";https://twitter.com/TokyoCircus/status/947254815004020743
devin_milligan;2017-12-31 05:25;0;0;"leaving you in 2017 with the rest of ‘em @Adoro Lei https://www.instagram.com/p/BdWHd-DHd5H/";;@Adoro;;"947254801225613314";https://twitter.com/devin_milligan/status/947254801225613314
MOMTRICLUB;2017-12-31 05:25;0;0;"#Arrrrrrr#en New York, New York https://www.instagram.com/p/BdWHcR7DzbnhC86HLU3iJpV0fU4qxyZsaFWM3c0/ …";;;#Arrrrrrr #en;"947254753884504065";https://twitter.com/MOMTRICLUB/status/947254753884504065
bigdaddyb420;2017-12-31 05:25;0;0;"Awesome! - Drinking a Hearts' Beat by @ UprightBrewing @City Hops —http://untp.beer/s/c545607184";;@ @City;;"947254744019558407";https://twitter.com/bigdaddyb420/status/947254744019558407
ggluvhair;2017-12-31 05:24;0;1;"This Beauty. # essencemag # brooklynhairstylist # lahairstylist # jupoppin # thecutlife @Gillian… https://www.instagram.com/p/BdWHbfYhQdz/";;@Gillian;# # # # #;"947254723043778560";https://twitter.com/ggluvhair/status/947254723043778560
Kaos101;2017-12-31 05:24;0;0;"When you wake from a nap to this gawking at you … https://www.instagram.com/p/BdWHbRiH4vcW81ZvhEh14QNLBKkQcMUjDUK1Xg0/ …";;;;"947254710951731200";https://twitter.com/Kaos101/status/947254710951731200
djnefarious;2017-12-31 05:24;0;2;"For the next 24 hours you can now get 2 beats for the price of 1!!! Link in Bio. # hiphop # rap… https://www.instagram.com/p/BdWHa8ynvIJ/";;;# #;"947254701015359488";https://twitter.com/djnefarious/status/947254701015359488
franniestweets;2017-12-31 05:24;0;0;"It’s too cold out to do anything but make some comfort food and have… https://www.instagram.com/p/BdWHZsgBLJdrI0nbn_yxUU5MyUGTNupHLz5wes0/ …";;;;"947254659428835328";https://twitter.com/franniestweets/status/947254659428835328
danztilya;2017-12-31 05:24;0;1;"Completely fell for # LauraOwens’ work, currently on display at the # whitneymuseumofamericanart.… https://www.instagram.com/p/BdWHZG8geNQ/";;;# #;"947254636821536769";https://twitter.com/danztilya/status/947254636821536769
ediem22;2017-12-31 05:24;0;0;"Photobombed by my sister # citybound # nycstreetphotography @Hudson County, New Jersey https://www.instagram.com/p/BdWHYSAB_0N/";;@Hudson;# #;"947254608530952192";https://twitter.com/ediem22/status/947254608530952192
GildaVanS;2017-12-31 05:24;0;0;"St Patrick's Cathedral gave me the most incredible, warm, blessed feeling just standing in the… https://www.instagram.com/p/BdWHXzbHM7b/";;;;"947254587832053761";https://twitter.com/GildaVanS/status/947254587832053761
jesgordon;2017-12-31 05:24;0;0;"I'm at @ SohoHouse in New York, NYhttps://www.swarmapp.com/c/kwp4gRrBDzc";;@;;"947254566692716544";https://twitter.com/jesgordon/status/947254566692716544
eduardober;2017-12-31 05:24;0;0;"Greetings from Ethan Daniel..... # EthanDaniel # Swag # TheCurlyMenace… https://www.instagram.com/p/BdWHWj5H0NTorOl83Qsl_8FG_rLse51kBaykwI0/ …";;;# # #;"947254554529292288";https://twitter.com/eduardober/status/947254554529292288
CindyJCook4;2017-12-31 05:24;0;0;"So fun watching our boy and extremely special today with Oma and Papa @Hoboken, New Jersey https://www.instagram.com/p/BdWHWDUnSHz/";;@Hoboken;;"947254546119655424";https://twitter.com/CindyJCook4/status/947254546119655424
jordie_starbaby;2017-12-31 05:24;0;1;"# newyearsresolution starts today! (@24 Hour fitness in Brooklyn, NY)https://www.swarmapp.com/c/hJXMw94PR84";;@24;#;"947254513261531136";https://twitter.com/jordie_starbaby/status/947254513261531136
davidagnino;2017-12-31 05:24;0;0;"# Snowday # Snow # Winter # CCNY # NYC @The City College of New York https://www.instagram.com/p/BdWHU4UjZvZ/";;@The;# # # # #;"947254492814303233";https://twitter.com/davidagnino/status/947254492814303233
davidagnino;2017-12-31 05:24;0;0;"# SnowDay # NYC # WinterIsHere # Snow # Winter #Newyorkern#NewYork @The City College of New York https://www.instagram.com/p/BdWHUdGDvNM/";;@The;# # # # # #Newyorkern #NewYork;"947254485298106373";https://twitter.com/davidagnino/status/947254485298106373
gantpants;2017-12-31 05:23;0;2;"My first time at the Paris movie theater, the last single screen cinema in New York. Opened in… https://www.instagram.com/p/BdWHTPgFmxJ/";;;;"947254436660948992";https://twitter.com/gantpants/status/947254436660948992
UNTIEDSANDALS;2017-12-31 05:23;0;0;"POST MODERN POST REHEARSAL EATING (@Shanghai Café Deluxe in New York, NY)https://www.swarmapp.com/c/aAHtinqB6aC";;@Shanghai;;"947254405702848513";https://twitter.com/UNTIEDSANDALS/status/947254405702848513
AmiestiloPeru;2017-12-31 05:23;0;0;"Que rico !!!! # acomer # food # aguaditodepollo # zoylaM # AmiestiloPeru # foodpost # foodpics… https://www.instagram.com/p/BdWHBxflFYS/";;;# # # # # # #;"947254383154286594";https://twitter.com/AmiestiloPeru/status/947254383154286594
REBELARMY91;2017-12-31 05:23;0;0;"Tomorrow night is going to New Years Eve party at lounge247nyc 247 Eldridge NY Doors open 9pm… https://www.instagram.com/p/BdWHRP_n_uw/";;;;"947254367597617157";https://twitter.com/REBELARMY91/status/947254367597617157
ericyvesgarcia;2017-12-31 05:23;0;1;"Even the Sistine Chapel began with practice, then discarded to be burned or studied by an… https://www.instagram.com/p/BdWHQxxheGl/";;;;"947254358219124737";https://twitter.com/ericyvesgarcia/status/947254358219124737
odettagallery;2017-12-31 05:23;0;1;"# ellen # tonysaunders # chriskaczmarek # closingparty # excessivefrugality # odettagallery @Odetta… https://www.instagram.com/p/BdWHQiPAyPe/";;@Odetta;# # # # # #;"947254349478092800";https://twitter.com/odettagallery/status/947254349478092800
Guy173;2017-12-31 05:23;0;0;"Just posted a photo @Bull's Head, New York https://www.instagram.com/p/BdWHQNEhzVb/";;@Bull;;"947254326690541568";https://twitter.com/Guy173/status/947254326690541568
Tomotti__;2017-12-31 05:23;0;0;"雪のニューヨークはすごく綺麗でいい街でした 場所: New York, New Yorkhttps://www.instagram.com/p/BdWHP-TAR8E/";;;;"947254316347330561";https://twitter.com/Tomotti__/status/947254316347330561
ChaynaShortcake;2017-12-31 05:23;0;0;"A COMPLETE STRANGER.... donated I am honestly so moved and motivated by this support!! … https://www.instagram.com/p/BdWHPs1nCvv/";;;;"947254313583247360";https://twitter.com/ChaynaShortcake/status/947254313583247360
Jeremyville;2017-12-31 05:23;0;1;"Imagine the things that tomorrow could bring. Drawn for the dawn of a new year arriving. For the… https://www.instagram.com/p/BdWHPO6nlRr/";;;;"947254300903952384";https://twitter.com/Jeremyville/status/947254300903952384
PaayFGuerrero;2017-12-31 05:23;0;0;"New year, new lashes! Natural classic set for my doll. Lashes used: 10mm-14mm in D curl… https://www.instagram.com/p/BdWHOaCFXUS/";;;;"947254270310731779";https://twitter.com/PaayFGuerrero/status/947254270310731779
mosby25;2017-12-31 05:23;0;0;"Let me tell you about my friend. My Armin. My swolemate. My best and dearest friend. He’s the… https://www.instagram.com/p/BdWHOApjKk2/";;;;"947254262651908097";https://twitter.com/mosby25/status/947254262651908097
SohoNJ;2017-12-31 05:23;0;0;"# CelebritySaturdays @ SohoNJ Eat Drink Then Proceed To Party # Watch # UFC # UFC219 # Cyborg Vs… https://www.instagram.com/p/BdWHD99nsT7/";;@;# # # # #;"947254261682974721";https://twitter.com/SohoNJ/status/947254261682974721
swmsweets;2017-12-31 05:23;0;1;"Gianduja Bonbons in the making! creamy, rich and delicious # ganache # gianduja # inthekitchen… https://www.instagram.com/p/BdV8inwHgiP/";;;# # #;"947254258457567232";https://twitter.com/swmsweets/status/947254258457567232
oliviaspuhler;2017-12-31 05:23;0;0;"Back in May 2017 I’ve started the Broadway season off with charlieonbway to cheer for my mermaid… https://www.instagram.com/p/BdWHN-jnDIt/";;;;"947254254284054528";https://twitter.com/oliviaspuhler/status/947254254284054528
everylotnyc;2017-12-31 05:23;0;0;"710 Hunts Point Avenue, the Bronxpic.twitter.com/RMUB3YwXtF";;;;"947254242049495042";https://twitter.com/everylotnyc/status/947254242049495042
SidraBellDance;2017-12-31 05:23;1;0;"A Time to Celebrate | Consider making a year-end gift in support of programming in 2018...… https://www.instagram.com/p/BdWHNW8FAA1/";;;;"947254240631762944";https://twitter.com/SidraBellDance/status/947254240631762944
YamboFirstBlood;2017-12-31 05:23;0;0;"I,Tonya (@BAM Rose Cinemas in Brooklyn, NY)https://www.swarmapp.com/c/kOjo6rbrUbq";;@BAM;;"947254238597582848";https://twitter.com/YamboFirstBlood/status/947254238597582848
ROCK3RSnyc;2017-12-31 05:22;0;0;"The year is making a turn to a blank canvas. # nyc # architecture # design #2018 # newyear… https://www.instagram.com/p/BdWHM-XllzG/";;;# # # #2018 #;"947254215575048193";https://twitter.com/ROCK3RSnyc/status/947254215575048193
AlexFeriaH;2017-12-31 05:22;0;1;"I'm at Grand Central Terminal - @ grandcentralnyc in New York, NYhttps://www.swarmapp.com/c/31uROphhMmh";;@;;"947254215289827328";https://twitter.com/AlexFeriaH/status/947254215289827328
kmaleonik;2017-12-31 05:22;0;1;"I'm at Times Square in New York, NY https://www.swarmapp.com/c/gAPtEAwXHDv pic.twitter.com/85SzJ3M6R5";;;;"947254201536647168";https://twitter.com/kmaleonik/status/947254201536647168
Samantha_Show_;2017-12-31 05:22;0;0;"I see you 2018 and I’m coming for ya 2017 was filled with a lot of ups and downs but I’m… https://www.instagram.com/p/BdWHMgnlrjH/";;;;"947254199171067905";https://twitter.com/Samantha_Show_/status/947254199171067905
BrookeMatar;2017-12-31 05:22;0;0;"Zeds dead, luckily we are not # caraccidentsurvivors @New York Expo Center https://www.instagram.com/p/BdWHMJUjmG8/";;@New;#;"947254194808991745";https://twitter.com/BrookeMatar/status/947254194808991745
sculptedpaper;2017-12-31 05:22;0;2;"100 Day Project - Patterns - Week 12 https://denise-ortakales.squarespace.com/paper-clippings/2016/07/18/100-day-project-hand-lettering-week-1-dgj9t-8hxed-ezk8c-kk5z3-pbdjb-2rc8b-7g3mk-yed2m-sfhlh-k3ma6-zrss3-p8387 …";;;;"947254192489496577";https://twitter.com/sculptedpaper/status/947254192489496577
Wavel;2017-12-31 05:22;0;0;"Happiness has a name. (@Rice to Riches in New York, NY)https://www.swarmapp.com/c/gE7t0tWm85s";;@Rice;;"947254138655698944";https://twitter.com/Wavel/status/947254138655698944
CTurner717;2017-12-31 05:22;0;1;"There’s ~snow~ place I’d rather be than in the Big with the of my @New York, New York https://www.instagram.com/p/BdWHJlvjt-l/";;@New;;"947254111061401600";https://twitter.com/CTurner717/status/947254111061401600
elma_thervil;2017-12-31 05:22;0;0;"Inner self care is essential! They say a woman that cuts her hair is… https://www.instagram.com/p/BdWHIWsHpRzPs14qf4BzgI_Fza_TWRkHPd3yas0/ …";;;;"947254073509552128";https://twitter.com/elma_thervil/status/947254073509552128
DrRussF;2017-12-31 05:22;0;0;"Downtown. # nyc @Manhattan, New York https://www.instagram.com/p/BdWHF7uhcU8FAKzR_t5W7uOa181kRfJSftJUVE0/ …";;@Manhattan;#;"947253984078770176";https://twitter.com/DrRussF/status/947253984078770176
DJBEEBLACK;2017-12-31 05:21;0;0;"Always working no days off. # hegothisown # beeblackbeats # boombapnation @New York metropolitan… https://www.instagram.com/p/BaH2UMeF7Dw/";;@New;# # #;"947253946216796161";https://twitter.com/DJBEEBLACK/status/947253946216796161
cfpm;2017-12-31 05:21;0;0;"Just posted a photo @One World Trade Center https://www.instagram.com/p/BdWHEG_F1rEk9R9PEzsI5pnF-UlzdliEFW_o7c0/ …";;@One;;"947253903971799040";https://twitter.com/cfpm/status/947253903971799040
patdwyer4;2017-12-31 05:21;0;2;"Seeing this in 1 of the most # HauntedHouses in America. Appropo # ghost # ghoststories (@Merchant's House Museum in New York, NY) https://www.swarmapp.com/c/i8bXF6oG5cM pic.twitter.com/3BEpvlT7u4";;@Merchant;# # #;"947253870555746305";https://twitter.com/patdwyer4/status/947253870555746305
mcqbeat;2017-12-31 05:21;0;2;"BEST BDAY EVER happy 18 @emchugh1229 @ spongebobbway @SpongeBob Broadway https://www.instagram.com/p/BdWHAoAh3aP/";;@emchugh1229 @ @SpongeBob;;"947253798266916864";https://twitter.com/mcqbeat/status/947253798266916864
GabyYlonen;2017-12-31 05:21;0;1;"# dreamsdocometrue # nyc # designerdreams # designerlife # designergoals en Mood Designer Fabrics https://www.instagram.com/p/BdWHAgaDELf/";;;# # # # #;"947253792390680582";https://twitter.com/GabyYlonen/status/947253792390680582
EmilWilbekin;2017-12-31 05:21;0;1;"Live Your Truth. One of the most powerful moments of 2017 was appearing as a guest on… https://www.instagram.com/p/BdWEk1rhdtu/";;;;"947253783716823040";https://twitter.com/EmilWilbekin/status/947253783716823040
realNYCbot;2017-12-31 05:21;0;0;"August 16, 2017: 105-18 Crossbay Boulevard, Ozone Park, Queens – $470,000 – 1 unit – 1,130 sf – office building";;;;"947253751248818177";https://twitter.com/realNYCbot/status/947253751248818177
kumakumakkk;2017-12-31 05:21;0;0;"I'm at Magnolia Bakery in New York, NYhttps://www.swarmapp.com/c/1NhOxusP9fK";;;;"947253719808315394";https://twitter.com/kumakumakkk/status/947253719808315394
khokhaalsayeegh;2017-12-31 05:20;0;0;"Amazing # picasso @Solomon R. Guggenheim Museum https://www.instagram.com/p/BdWG-WXHkILcyOJMbtOrc-5Cleaz_0e4yCgiFo0/ …";;@Solomon;#;"947253710257836033";https://twitter.com/khokhaalsayeegh/status/947253710257836033
DJChuloJay;2017-12-31 05:20;0;0;"Hoy Sabado 30 De Diciembre Es El Ultimo Sabado Del Año Y Lo Despedimos En sahara_cafe En Las… https://www.instagram.com/p/BdWG9Zxg9Bf/";;;;"947253685725233153";https://twitter.com/DJChuloJay/status/947253685725233153
propelleddesign;2017-12-31 05:20;0;0;"NYC 2017 . . I took a business course in Toronto years ago and they had a Lawyer come in as a… https://www.instagram.com/p/BdWG8v3nV93/";;;;"947253664321740800";https://twitter.com/propelleddesign/status/947253664321740800
dotcalm9;2017-12-31 05:20;0;0;"# myinnerelephant dswt # davidsheldrickwildlifetrust # dreamhotel # savetheelephants # iphone7 The… https://www.instagram.com/p/BdWG8sPHfmm/";;;# # # # #;"947253662451150858";https://twitter.com/dotcalm9/status/947253662451150858
merushi;2017-12-31 05:20;0;0;"Drinking a Northern Spy by Kite & String at @ theowlfarmbar —http://untp.beer/s/c545601855";;@;;"947253627370000387";https://twitter.com/merushi/status/947253627370000387
confubitated;2017-12-31 05:20;0;0;"Shortly after the tiger knew his place in the pecking order and retreated. *David Attenborough… https://www.instagram.com/p/BdWG6-7jsC6/";;;;"947253605496745984";https://twitter.com/confubitated/status/947253605496745984
ValmontGod;2017-12-31 05:20;0;0;"Just a snowy day smoosh! # kalinda # rescuecat # bougiecat # couchlife @Williamsburg, Brooklyn https://www.instagram.com/p/BdWG4aQDuv4/";;@Williamsburg;# # # #;"947253516430643231";https://twitter.com/ValmontGod/status/947253516430643231
radiantchurchny;2017-12-31 05:20;1;2;"We are so excited to celebrate with you all at our Watch Night Service tomorrow! As a reminder,… https://www.instagram.com/p/BdWG4anhwnQ/";;;;"947253508700622860";https://twitter.com/radiantchurchny/status/947253508700622860
cabelt;2017-12-31 05:19;0;0;"Early winder afternoon. @Central Park Manhatan https://www.instagram.com/p/BdWG0l3l6gg/";;@Central;;"947253385983651840";https://twitter.com/cabelt/status/947253385983651840
NelsonAlvarad80;2017-12-31 05:19;0;0;"Who did you get? Comment below Follow… https://www.instagram.com/p/BdWG0TWAvdb/";;;;"947253368875044864";https://twitter.com/NelsonAlvarad80/status/947253368875044864
