date,favorites,geo,hashtags,mentions,permalink,retweets,term,text,tweet_id,username
2017-11-07 10:14:20,2,,#of,@ @,https://twitter.com/amyalkon/status/927917140170104832,0,@LACity,". @ AthensServices Need home phone #of yr prez, Greg Loughnane, so he can hear yr trucks' backup beeps noise-polluting our LA homes. @ LACity",927917140170104832,
2017-11-07 06:15:47,0,,,,https://twitter.com/JKY56/status/927857105884925952,0,@LACity,Love LA Dodgers,927857105884925952,
2017-11-07 06:14:46,7,,,,https://twitter.com/jfmartins/status/927856851189948416,0,@LACity,And thanks for the gift - the Dodgers have a new supporter in Paris ;) pic.twitter.com/X97T4GWd3D,927856851189948416,
2017-11-07 06:13:28,9,,,@ @ @ @,https://twitter.com/jfmartins/status/927856521408589825,2,@LACity,Thanks to our friends from @ LACity for their visit in @ Paris to strengthen our Olympic partnership @ Paris2024 @ LA2028pic.twitter.com/T48c4ZzETd,927856521408589825,
2017-11-07 04:28:46,0,,,@,https://twitter.com/vince_vz/status/927830175076642816,0,@LACity,When there’s no parking and it’s rigged so no matter where you park you get a ticket. Thank you @ LACity,927830175076642816,
2017-11-06 22:15:47,4,,,@ @ @ @ @ @ @,https://twitter.com/therealishy/status/927736309891788800,0,@LACity,Medal Monday! No it's not @ MTA or @ NYCTSubway BUT @ metrolosangeles yes this medal is in LA's house. @ nycmarathon @ nyrr @ LACity @ nycgovpic.twitter.com/GV4fwu6Ebw,927736309891788800,
2017-11-06 19:11:45,0,,,@,https://twitter.com/firstklassriot/status/927689994671501312,0,@LACity,cc @ RandPaul,927689994671501312,
2017-11-08 18:30:14,1,,# #,@,https://twitter.com/State_Scoop/status/928404324551659521,1,@LACity,. @ LACity has a new analytics tool to map # pollution hotspots. # GIS https://hubs.ly/H096TXT0 pic.twitter.com/z7YZdbIWBF,928404324551659521,
2017-11-08 17:51:56,0,,# # # #,,https://twitter.com/LACity/status/928394686644940800,1,@LACity,"With new stations, route extensions, the # LAX people mover and more, the future of mobility in # LA is looking really bright! # LA2028 # FollowTheSunhttps://twitter.com/MayorOfLA/status/928388287978340352 …",928394686644940800,
2017-11-08 17:47:00,5,,,@ @ @,https://twitter.com/RightToZero/status/928393445051215873,0,@LACity,". @ michellekinman1 has it right. With @ LACity voting to have @ LADOTofficial transition to an all electric bus fleet by 2030, LA is now firmly in the driver's seat of the electric bus revolution! https://twitter.com/EnvCalifornia/status/928355921096577030 …",928393445051215873,
2017-11-08 17:30:01,0,,,@ @ @,https://twitter.com/SinDocumentosMX/status/928389169574969344,0,@LACity,. @ LACity nombra el 10 de noviembre como ‘Día de Morrissey' http://bit.ly/2Al6dNw @ officialmoz @ LACityCouncil,928389169574969344,
2017-11-08 17:28:19,1,,# #,@ @,https://twitter.com/sixfoldgolden/status/928388741852405760,0,@LACity,". @ LACity is forcing us to use @ RepublicService for waste disposal. We no longer have a choice in vendor. Since then our # trash disposal bill has gone up 100+% for things like Distance Fee, a fee to travel excessive distance to pick-up a bin. # RecycLApic.twitter.com/o6dbb6L6qm",928388741852405760,
2017-11-08 16:36:30,0,,,@,https://twitter.com/therealishy/status/928375700435869696,0,@LACity,Thanks @ jessesanchez,928375700435869696,
2017-11-08 15:54:12,0,,# # # #,,https://twitter.com/environmentalhe/status/928365057095876609,0,@LACity,This is fantastic news and a move in the right direction for reducing # AirPollution in the # LA area. We'd like to see a focus on ease of use and availability - make it more appealing to take # PublicTransport than driving your own car. | # environmentalhealth,928365057095876609,
2017-11-08 15:22:34,1,,#,@,https://twitter.com/Travis_Madsen/status/928357097804148736,0,@LACity,"Way to # ActOnClimate, @ LACity! Let's get more cities to do this!",928357097804148736,
2017-11-08 15:17:54,7,,,@ @ @,https://twitter.com/EnvAm/status/928355923671834624,1,@LACity,VICTORY: The @ LACity Council just committed @ LADOTofficial's bus fleet to an all-electric future! @ michellekinman1 http://fal.cn/qEyN,928355923671834624,
2017-11-08 15:17:54,21,,,@ @ @,https://twitter.com/EnvCalifornia/status/928355921096577030,7,@LACity,VICTORY: The @ LACity Council just committed @ LADOTofficial's bus fleet to an all-electric future! @ michellekinman1 http://fal.cn/qEy6,928355921096577030,
2017-11-08 15:16:47,10,,#,@ @ @ @,https://twitter.com/CAGoBiz/status/928355642041024512,4,@LACity,CA is arguably the gastronomical capital of the world. Check out new LA # culinary arts campus. @ LAEDC @ LACity @ WolfgangPuck @ tomcolicchiohttps://twitter.com/iceculinary/status/928285994012631041 …,928355642041024512,
2017-11-08 15:09:26,5,,#,@ @,https://twitter.com/HerbJWesson/status/928353791358812160,0,@LACity,"So many times we go to work and forget to talk to others the way we should. @ LAPDHQ Sgt. Alfonso Martinez has served our council and @ LACity for many years. Before this he was a Marine, and today we surprised him by naming him our honoree for # VeteransDay.pic.twitter.com/pIgnGpnLu8 – bei Los Angeles City Hall",928353791358812160,
2017-11-08 14:29:14,2,,# # # #,@,https://twitter.com/LAEWDD/status/928343672642523138,0,@LACity,Free @ LACity # LAEWDD Nov 14 Workshop on how to institute a Customer Service culture in your # business # SmallBusiness # CustomerExperiencepic.twitter.com/XQX6l5cWpc,928343672642523138,
2017-11-08 14:24:31,2,,# # #,@ @,https://twitter.com/JanPerry/status/928342489420922880,1,@LACity,Free @ LACity @ LAEWDD Nov 14 Workshop on how to institute a Customer Service culture in your # business # SmallBusiness # CustomerExperiencepic.twitter.com/xfC8jzxgMI,928342489420922880,
2017-11-08 13:43:55,1,,,@,https://twitter.com/KristenMRock/status/928332270150213632,0,@LACity,"Moving presentation to our veterans at @ LACity council meeting this morning. Thank you for your service, veterans pic.twitter.com/gBpR3O6Niw",928332270150213632,
2017-11-08 12:53:21,3,,,@ @ @ @ @ @,https://twitter.com/ArlenWms/status/928319546477416448,4,@LACity,Make it exhaustive Get it done Keep it ongoing. @ LACity @ MayorOfLA @ CountyofLA @ LAPDHQ @ LAPDChiefBeck @ LASDHQhttp://ow.ly/uSq230grHiF,928319546477416448,
2017-11-08 12:07:08,7,,# #,@ @ @ @C40citieshttp,https://twitter.com/theUSDN/status/928307915852865536,4,@LACity,"Twelve international cities, including # USDN members @ LACity @ SeattleOSE @ GreenestCity pledged last week to procure only # zeroemissions buses by 2025 @C40citieshttp://buff.ly/2m4LBa7",928307915852865536,
2017-11-08 09:16:46,1,,#,@ @ @,https://twitter.com/betseysuchanic/status/928265038934052865,0,@LACity,"So excited about the great tools and models being shared including: @ arrayofthings @ PghIP Burg's Eye View, and @ LACity's Geohub! # DataSmartSummit",928265038934052865,
2017-11-08 08:41:03,3,,# #,@ @ @ @,https://twitter.com/griz1/status/928256050926518273,0,@LACity,Walking down # HollywoodBlvd with a moonlit night sky. @ Hollywood @ urbanpicture_ @ LATimescitybeat # MyDayInLA @ LACity pic.twitter.com/aS4D4BIoSV,928256050926518273,
2017-11-07 21:26:53,1,,,@,https://twitter.com/ImAnAngeleno/status/928086390520160256,0,@LACity,"pest infestations = gross, glad that restaurant got shut down... poisoning neighbors for decades = business as usual??? YES @ LACity please shut all the toxic polluters down",928086390520160256,
2017-11-07 21:17:03,4,,,@ @ @,https://twitter.com/ImAnAngeleno/status/928083918191935489,0,@LACity,"meanwhile, @ metrolosangeles bus stuck behind all those cars is FULL. this is what inequity looks like, @ LACity @ MayorOfLA, and we need you to fight for us & build bus lanes. we're too tired from riding transit to fight the privileged drivers who shout down every improvementpic.twitter.com/x9kHLcGJer",928083918191935489,
2017-11-07 21:15:08,0,,,,https://twitter.com/marical30/status/928083436018872321,0,@LACity,Thank you for your help.,928083436018872321,
2017-11-07 20:05:22,3,,,@,https://twitter.com/drtychai/status/928065878360387584,0,@LACity,just wasted $300 on parking tickets bc @ LACity doesn't know how to properly label streets,928065878360387584,
2017-11-09 17:33:15,5,,# #,@ @,https://twitter.com/GiveToLA/status/928752370837700608,4,@LACity,Putting the “fun” in fundraising with @ LACity @ EmpowerLA employees! Thx for signing up # payrolldeductions to support our # communities!pic.twitter.com/pUxH8pv7Jn,928752370837700608,
2017-11-09 17:06:24,0,,,@,https://twitter.com/jenniferrivers/status/928745615705513985,0,@LACity,What the fuck @ LACity https://twitter.com/ava/status/928683063831228416 …,928745615705513985,
2017-11-09 16:22:18,6,,,@ @,https://twitter.com/_diazela/status/928734517354889216,1,@LACity,"Hey @ SFgov @ LAcity, get yourselves on this list!",928734517354889216,
2017-11-09 15:20:01,2,,,@,https://twitter.com/airbnbwatch/status/928718841399607296,1,@LACity,Illegal Airbnbs operated by convicted felons – where will L.A. draw the line? A must watch for @ LACity Council and every L.A. resident → http://losangeles.cbslocal.com/2017/11/07/goldstein-investigation-airbnb-hosts-felony-records/ …,928718841399607296,
2017-11-09 15:00:57,3,,,@ @ @ @ @ @ @ @ @ @ @ @ @SanJoseInfo @ @,https://twitter.com/BasicGov/status/928714046404038656,1,@LACity,Congrats to the @ govtechnews 2017 Digital Cities Survey Winners 500K+ category: @ LACity @ cabq @ CityofSanDiego @ CLTgov @ PhiladelphiaGov @ louisvillekygov @ denverGov @ CityofSeattle @ CityOfBoston @ CityofPhoenixAZ @ austintexasgov @SanJoseInfo @ cityoftucson @ ElPasoTXGov,928714046404038656,
2017-11-09 14:30:39,6,,#1 # # # # # # # # # #,,https://twitter.com/LACity/status/928706420404469760,7,@LACity,We’re the #1 digital city for the second year in a row! Why? Because we’ve been working hard to use # tech to improve the lives of Angelenos! # WiFi # Homelessness # PredictiveAnalytics # Chatbots # LACyberLab # DataScienceFederation # LA # Innovation # OpenDatahttps://twitter.com/govtechnews/status/928686655632011264 …,928706420404469760,
2017-11-09 13:12:07,14,,# #,@ @ @ @ @,https://twitter.com/govtechnews/status/928686655632011264,11,@LACity,"2017 Digital Cities: Winners work to make government efficient, effective and responsive http://bit.ly/2hXaboQ # localgov # govtech @ LACity @ CityofVaBeach @ CityofCapeCoral @ lynchburggov @ CityofTamaracpic.twitter.com/vpuSAM4WP6",928686655632011264,
2017-11-09 12:48:51,1,,# # # #,@ @ @,https://twitter.com/LACDRP/status/928680800626688000,0,@LACity,@ LACity # NavigateLA developed by @ LACityDPW delivers maps and reports to millions of residents and professionals. Get to know this web-based # GIS # mapping system around 11:30am on 11/15/17 # GISDay @ GrandPark_LApic.twitter.com/06Ahn7Z3wE,928680800626688000,
2017-11-09 12:28:01,1,,#,@,https://twitter.com/CAPenergypolicy/status/928675556694024194,0,@LACity,"While Trump dismantles pollution protections, @ LACity is improving access to clean transportation # StillInhttps://www.americanprogress.org/issues/green/reports/2017/09/28/439712/framework-local-action-climate-change/ …",928675556694024194,
2017-11-09 12:13:32,0,,#,,https://twitter.com/CStylesLa/status/928671914381283328,0,@LACity,One of your passengers was severely hurt! I would think that # mta would be more responsive when someone is reporting!!,928671914381283328,
2017-11-09 12:01:09,0,,,,https://twitter.com/CStylesLa/status/928668797338206208,0,@LACity,*Filed *Mta (corrections),928668797338206208,
2017-11-09 12:00:10,0,,# #,,https://twitter.com/CStylesLa/status/928668549391859713,0,@LACity,Good Job # mta. # brent customer service rep was terrible and dismissive!,928668549391859713,
2017-11-09 11:59:25,0,,#,@,https://twitter.com/CStylesLa/status/928668358760841216,0,@LACity,I called # Mts about an incident I witnessed on Fairfax Blvd concerning @ metrolosangeles. When I called today there was no report filled!,928668358760841216,
2017-11-09 11:57:19,8,,#,@,https://twitter.com/TemporaryCarpet/status/928667831683690497,1,@LACity,The sentiment is beautiful. # MorrisseyDay @ LACity https://twitter.com/officialmoz/status/928403133461491712 …,928667831683690497,
2017-11-09 11:55:08,0,,# # #,@ @,https://twitter.com/CStylesLa/status/928667282905096192,0,@LACity,Seeing that # LosAngeles # mta won’t answer my calls I guess I’ll have to do this online @ LACity @ metrolosangeles # poorcustomerservice,928667282905096192,
2017-11-09 11:28:22,2,,,@,https://twitter.com/GiveToLA/status/928660546416623616,1,@LACity,@ LACity Dept Public Works Employees - we’re tabling in your building. Come before noon - sign up today for Starbucks gift card! pic.twitter.com/h7vbm7om49,928660546416623616,
2017-11-09 10:52:35,0,,,@ @ @,https://twitter.com/OGSPORTS/status/928651541891883008,0,@LACity,"This is what your @ LACity closed down the 110fwy for 4months, to TAKE AWAY a lane &they did it ALL across the city @ BeverlyNBCLA @ NBCLA pic.twitter.com/cL8HKVOcux",928651541891883008,
2017-11-09 10:44:25,1,,,@,https://twitter.com/cprwarner/status/928649485642817536,0,@LACity,I adore the full original name of my birthplace @ LACity pic.twitter.com/LyrPVeLiQi,928649485642817536,
2017-11-09 10:02:58,1,,,,https://twitter.com/JackSkelley/status/928639055365005313,0,@LACity,meanwhile:https://www.theguardian.com/technology/2017/nov/09/self-driving-bus-crashes-two-hours-after-las-vegas-launch-truck-autonomous-vehicle …,928639055365005313,
2017-11-09 08:47:14,0,,,,https://twitter.com/scrub/status/928619995814342656,0,@LACity,"Wow, interesting possibility.",928619995814342656,
2017-11-09 08:46:11,1,,# #,@ @ @ @ @ @ @ @,https://twitter.com/griz1/status/928619729685585920,1,@LACity,The future of @ LACity travel? @ Uber Air. Fly building-to-building for the cost of # UberX? # AirTaxi @ iLove_Aviation @ SigalertTraffic @ flyLAXairport @ AviationSafety @ scrub @ JackSkelleyhttp://bit.ly/2iG3Ygx,928619729685585920,
2017-11-09 02:56:12,1,,,@,https://twitter.com/andreastimm_com/status/928531656285200384,0,@LACity,"With smart streetlights, @ LACity is saving 63% on its energy bill while also increasing public safety. http://bit.ly/2zuByjC pic.twitter.com/Jr1ATSunpI",928531656285200384,
2017-11-08 23:31:22,0,,# #,@ @,https://twitter.com/MarkThomasNZ/status/928480107877908480,0,@LACity,Everyone is welcome! at the @ LACity lunch at # tripartite summit # Ghaungazhou hosted by Deputy Mayor @ JeffGorrellpic.twitter.com/eQp6Ciz5ok,928480107877908480,
2017-11-08 23:27:22,0,,# # #,@ @ @,https://twitter.com/MarkThomasNZ/status/928479101131747328,0,@LACity,Good to meet @ LACity Deputy Mayor @ JeffGorell representing @ MayorOfLA and # LosAngeles at # tripartite summit # Ghaungzhoupic.twitter.com/QehBPUzBkk,928479101131747328,
2017-11-08 22:17:44,2,,# #,@ @,https://twitter.com/MarkThomasNZ/status/928461576746577920,0,@LACity,"At the # tripartite economic summit in # Ghaungzhou, @ LACity Mayor @ MayorOfLA videos in his apologiespic.twitter.com/GWkUS2Klc9",928461576746577920,
2017-11-08 21:18:35,3,,,@ @,https://twitter.com/rubenbec84/status/928446690645835776,0,@LACity,@ LACity Los Angeles sera una de la primera ciudades que lo va ofrecer el servicio ojalá @ GobCDMX también,928446690645835776,
2017-11-08 20:57:42,1,,,,https://twitter.com/BigBlackH2/status/928441433857572865,0,@LACity,It is a great day for the environment:https://youtu.be/Ce0W9qYxtrg,928441433857572865,
2017-11-08 20:22:29,15,,# #,@,https://twitter.com/JobsMoveAmerica/status/928432571884736512,3,@LACity,Today was a good day. @ LACity Council voted for a zero-emission bus fleet. # TheFutureIsElectric # LACountyElectridBusCoalitionpic.twitter.com/WNh9q26VvT,928432571884736512,
2017-11-08 20:06:50,5,,#,@ @ @ @,https://twitter.com/SCE_TE/status/928428635668717569,0,@LACity,". @ metrolosangeles, @ LACity, @ FoothillTransit, @ AVTA1...who’s next?! # transportationelectrificationhttps://twitter.com/sierraclub/status/928367452613959680 …",928428635668717569,
2017-11-08 19:54:03,0,,,,https://twitter.com/KristenMRock/status/928425416204750848,0,@LACity,,928425416204750848,
2017-11-08 19:39:30,11,,#,@ @,https://twitter.com/ReadyLA/status/928421756276170752,12,@LACity,Join us for a Town Hall about how @ LACity and @ CountyofLA are preparing for the rainy season in the # LaTunaFire burn area on November 14th at 6:30 PM RSVP: http://bit.ly/2hPYYGy pic.twitter.com/hWEwkdoeiK,928421756276170752,
2017-11-08 19:11:02,3,,#,@,https://twitter.com/adamloughran/status/928414593965105152,0,@LACity,I love @ LACity # whatadaypic.twitter.com/QpUF5j8j4Q,928414593965105152,
2017-11-10 18:11:18,0,,,,https://twitter.com/JohnnyHays11/status/929124334987182080,0,@LACity,Gee I guess my ten years was worth something after all,929124334987182080,
2017-11-10 18:10:24,0,,,,https://twitter.com/JohnnyHays11/status/929124108528320512,0,@LACity,"Gee thanks Mayor, guess my ten years was worth something after all",929124108528320512,
2017-11-10 18:01:38,0,,#,,https://twitter.com/dalehauskins/status/929121904643907585,0,@LACity,"R.i.P. # MickRonson ""Rono"" !!!pic.twitter.com/sUZx09Z9Sn",929121904643907585,
2017-11-10 17:41:31,19,,,@ @,https://twitter.com/uclaOEM/status/929116839992475651,5,@LACity,Yesterday our team members participated in the 2017 @ LACity Functional Exercise. Dozens of departments and over 100 staff came together to drill for a 7.2 earthquake. Thank you @ ReadyLA for hosting such a successful event!pic.twitter.com/OoHr0rHTyx,929116839992475651,
2017-11-10 17:05:33,1,,#,,https://twitter.com/TamarackGal/status/929107786901831680,0,@LACity,Proud to be an Angeleno! Happy # MorrisseyDay !,929107786901831680,
2017-11-10 14:41:19,0,,,,https://twitter.com/AthensServices/status/929071490649047040,0,@LACity,"Hi Thomas, please send us a DM with your service address or account number so we can assist.",929071490649047040,
2017-11-10 14:41:18,1,,#,@ @ @ @ @ @,https://twitter.com/alramirezUSA/status/929071488149348353,0,@LACity,Thank you @ USC for being a great host for 2017 @ LACity @ Planning4LA @ LADWP @ PortofLA @ flyLAXairport # SmallBiz Academypic.twitter.com/zxjXzpOcZ3,929071488149348353,
2017-11-10 13:21:43,0,,#,,https://twitter.com/Drantings/status/929051459441737728,0,@LACity,# parkingreform,929051459441737728,
2017-11-10 13:15:25,2,,,,https://twitter.com/IceOutOfLA/status/929049872484859904,0,@LACity,Congrats to the cities that have bold leaders and care for ALL of their residents.,929049872484859904,
2017-11-10 13:13:41,0,,,,https://twitter.com/Babarusa3/status/929049436285792256,0,@LACity,Dab on the haters,929049436285792256,
2017-11-10 12:45:17,8,,#,@ @ @ @,https://twitter.com/IceOutOfLA/status/929042291108470784,4,@LACity,"When twitter reminds you that elected leaders in @ LACity @ CountyofLA only care abt ""good immigrants"". @ HildaSolis & @ MayorOfLA made sure the # LAJusticeFund left out some out for services. Shamefulhttps://twitter.com/verainstitute/status/928630984848879617 …",929042291108470784,
2017-11-10 12:16:25,26,,,@ @ @ @,https://twitter.com/anne_litt/status/929035027546906624,9,@LACity,"Good morning & Happy @ officialmoz Day in Los Angeles!! Thanks @ LACity Council & Mayor @ ericgarcetti for making it so! We are quite excited about it over here @ kcrw. No doubt, more Morrissey to come this morning radio-side. http://kcrw.com pic.twitter.com/NDAmqidzw6",929035027546906624,
2017-11-10 11:36:37,4,,,,https://twitter.com/MsJennyNovak/status/929025008885645313,3,@LACity,Wow! I did not feel it down here in Long Beach but how crazy it would occur the night after the big exercise using that fault rupture as a scenario!!,929025008885645313,
2017-11-10 11:24:06,0,,#,@,https://twitter.com/babshowlin/status/929021861609988096,0,@LACity,Get on board # LA @ LACity https://twitter.com/verainstitute/status/928630984848879617 …,929021861609988096,
2017-11-10 11:19:21,6,,#,@ @,https://twitter.com/kwhudnut/status/929020665574842368,3,@LACity,"Last night's felt # earthquake was on Newport-Inglewood Fault zone, used for M 7.2 scenario in this big exercise by @ MayorOfLA @ JeffGorell",929020665574842368,
2017-11-10 10:57:07,1,,,@,https://twitter.com/PeteL0gan/status/929015070998257665,1,@LACity,"With smart streetlights, @ LACity is saving 63% on its energy bill while also increasing public safety. http://bit.ly/2hkYwjb pic.twitter.com/iyhCc3hF4e",929015070998257665,
2017-11-10 10:54:59,0,,#,@ @,https://twitter.com/amyeicher/status/929014530625040384,0,@LACity,"There’s a dead coyote on # losfeliz right now but @ lacity and @ lacitypets are closed for the day. Any ideas, Twitter?",929014530625040384,
2017-11-10 03:43:14,0,,,,https://twitter.com/kamarady1/status/928905878694014976,0,@LACity,Whats plan B if you needed to evac and leave all ur tech behind?,928905878694014976,
2017-11-10 01:50:59,0,,,@ @ @,https://twitter.com/dyoder/status/928877630794825728,0,@LACity,"C'mon @ santamonicacity, @ LACity — we should be on this list. cc @ MayorOfLAhttps://twitter.com/ava/status/928683063831228416 …",928877630794825728,
2017-11-10 00:25:03,8,,# #,@ @ @ @ @,https://twitter.com/LorraineSchnei/status/928856005680574464,2,@LACity,"Congrats to @ ReadyLA for hosting a successful level 3 functional exercise. Loved seeing dozens of @ LACity departments come together to drill for a 7.2 # earthquake. Thanks to @ MayorOfLA, @ LAFDChief & @ LAPDChiefBeck for participating as well! # preparesocalpic.twitter.com/0f5vpzHSv9",928856005680574464,
2017-11-09 21:33:45,0,,,,https://twitter.com/kf6ygy/status/928812896032665600,0,@LACity,Sorry I couldn’t make it. I was holding down the fort.,928812896032665600,
2017-11-09 19:58:37,6,,,@ @,https://twitter.com/HerbJWesson/status/928788954731524096,3,@LACity,Very cool to see @ LACity awarded 1st place in @ govtechnews' list of Digital Cities!https://twitter.com/govtechnews/status/928686655632011264 …,928788954731524096,
2017-11-09 19:57:45,11,,,@ @,https://twitter.com/Crystal_Ruth/status/928788737437220865,3,@LACity,That's a wrap! Huge thanks to our @ LACity departments for supporting this effort! @ ReadyLApic.twitter.com/WWT80DY2gx,928788737437220865,
2017-11-09 19:22:01,0,,# #,@,https://twitter.com/State_Scoop/status/928779743880675328,0,@LACity,. @ LACity has a new analytics tool to map # pollution hotspots. # GIS https://hubs.ly/H097mK00 pic.twitter.com/5D2NtJ67rk,928779743880675328,
2017-11-11 18:29:24,0,,,@,https://twitter.com/itismedesu/status/929491279540396032,0,@LACity,@ LACity Why are your buses running the A/C at full blast in the winter? People are wearing winter jackets in the bus. People are cold! La gente tienen frio! pic.twitter.com/n52OhODb0p,929491279540396032,
2017-11-11 18:09:44,0,,# # # # # #,@tedleu @ @,https://twitter.com/LiaMemsic/status/929486329913556992,0,@LACity,I think it is VERY SAD that U @tedleu were a NO SHOW at the # LA National Cemetery today for the # Respect & # Celebration of our # Veterans . # PLEASE Stop your # FingerPointing at least until U @ tedlieu fix the corrupt paperwork in @ LAcity agencies who receive Federal Money. pic.twitter.com/5QnbfSVjOq,929486329913556992,
2017-11-11 17:54:08,0,,,@,https://twitter.com/ElleLatham/status/929482401855574016,0,@LACity,The statute of limitations should be abolished. @ LACity,929482401855574016,
2017-11-11 16:02:58,0,,,@,https://twitter.com/justjanedoee/status/929454426137411585,0,@LACity,@ tedlieu is the most useless Congressman in office and that's a low bar,929454426137411585,
2017-11-11 15:17:24,4,,,@ @ @ @ @ @ @ @,https://twitter.com/alramirezUSA/status/929442959132467200,3,@LACity,Thank you @ USC @ USCTMB @ LACity @ Planning4LA @ LADWP @ PortofLA @ flyLAXairport @ MBDA_LA for the experience. It was an honor to be your guest.pic.twitter.com/D5PSGicG3H,929442959132467200,
2017-11-11 14:51:37,1,,,@ @ @ @,https://twitter.com/DtownDogRescue/status/929436472150654976,6,@LACity,"U hve a dog/puppy & live in 90001 90002 90003, 90011 90037 90043 90044, 90059 90060, we offer free vac/micro chipping/free spay/neuter 4 dogs over 4 months of age to comply w/ the @ LACity spay/neuter ordinance. 9am @ LACityParks 7020 S. Figueroa St. @ lacitypets @ SCVMApic.twitter.com/Ji8ojvC73P",929436472150654976,
2017-11-11 14:30:07,1,,,@,https://twitter.com/DavidKennison9/status/929431062224056320,0,@LACity,Congrats @ TedRossLA and team!,929431062224056320,
2017-11-11 13:27:12,0,,,,https://twitter.com/Crystal_Ruth/status/929415226067316736,0,@LACity,"We have several locations we could work out of in LA - so if one is down, we have alternate spots. Additionally all of our processes can go to hard copy/paper back ups if needed!",929415226067316736,
2017-11-11 13:23:41,1,,,@,https://twitter.com/AngelaGreben/status/929414341543251970,0,@LACity,"Tweets to @ LACity Councilmember Jose Huizar got him to respond to my public records request for his Facebook, Twitter, Instagram, & YouTube block lists! https://govblock.blogspot.com/2017/11/councilmember-jose-huizar-city-of-los.html?view=flipcard …https://twitter.com/AngelaGreben/status/914268510150311936 …",929414341543251970,
2017-11-11 12:40:05,2,,#,@ @,https://twitter.com/USCPrice/status/929403369818591232,3,@LACity,Hear opening remarks from @ JeffGorell of @ LACity at # USCHVESummit Nov. 14 - can't be there? Live stream for fee: http://ow.ly/49OF30goNy3 pic.twitter.com/HCDQBhs5Yn,929403369818591232,
2017-11-11 11:07:13,0,,#,@ @ @ @,https://twitter.com/theUSDN/status/929380001128091648,0,@LACity,"Twelve international cities, including # USDN members @ LACity @ SeattleOSE @ GreenestCity pledged last week to ensure a major area of their cities are fossil fuel free by 2030 @ C40cities https://buff.ly/2zsBhxR",929380001128091648,
2017-11-11 10:14:26,0,,,@ @ @,https://twitter.com/JtotheP22/status/929366715435171840,0,@LACity,@ LACity @ MayorOfLA think twice before using @ AthensServices. This is what they do to paying customers. We call everyday. They say it’ll get picked up and no one comes.https://twitter.com/jtothep22/status/929182670646419456 …,929366715435171840,
2017-11-11 09:49:03,1,,,@ @ @ @,https://twitter.com/P3WORLD/status/929360326729932800,0,@LACity,"There is no such thing as Silicon Beach. Sillycon Beach maybe but it's Venice Beach, dorks. @ Venice311 @ YoVenice @ VENICEBEACHHEAD @ VeniceBeach_CA",929360326729932800,
2017-11-11 09:37:07,0,,,@,https://twitter.com/Andy_Rosales10/status/929357326636670976,0,@LACity,"Las ciudades a las que quiero ir, si alguln día llegó ir a la ciudad de @ LACity juro que beso su piso! pic.twitter.com/61wIKXbHvO",929357326636670976,
2017-11-11 07:06:02,0,,,,https://twitter.com/JoKiwi55/status/929319303781826560,0,@LACity,"Thinking, what were they snorting?",929319303781826560,
2017-11-11 06:22:08,0,,,,https://twitter.com/davelmlp/status/929308256253513729,0,@LACity,Well aren’t you nice. NOT,929308256253513729,
2017-11-10 21:51:41,21,,#1 #1 #,@ @,https://twitter.com/TedRossLA/status/929179796373778432,7,@LACity,A pleasure serving @ LACity. The #1 Digital City with the #1 Tech Mayor @ MayorOfLA # TechLAhttps://twitter.com/MayorOfLA/status/929101039625674753 …,929179796373778432,
2017-11-10 20:32:08,0,,,,https://twitter.com/trmarchand/status/929159777824804864,0,@LACity,I'm sad that San Francisco is not on the list!,929159777824804864,
2017-11-10 20:28:42,0,,# # #,@ @ @,https://twitter.com/MarkThomasNZ/status/929158913706024960,0,@LACity,"Contrasting # skylines of @ LACity, @ Auckland_NZ & @ Guangzhou_City T # tripartitesummit # Guangzhoupic.twitter.com/2bK8SOKqQX",929158913706024960,
2017-11-10 20:24:57,0,,# #,@,https://twitter.com/MarkThomasNZ/status/929157969454931970,0,@LACity,Eye-catching presentation by @ LACity at the # tripartite summit in # Guangzhoupic.twitter.com/VgGZgVfS3q,929157969454931970,
2017-11-10 20:08:48,1,,#,@ @ @ @ @ @,https://twitter.com/caroderobertis/status/929153903261712384,1,@LACity,"Thrilled that my home city, @ Oakland, is on this list! Applause to all 11. Where are you, @ sfgov @ lacity @ nycgov @ houstontx @ visitseattle & everyone else? # Sanctuaryhttps://twitter.com/ava/status/928683063831228416 …",929153903261712384,
2017-11-10 19:15:43,5,,,@,https://twitter.com/Spottnik/status/929140548157313024,0,@LACity,"This is excellent news! Thanks to the convenience of the @ MyLA311 smartphone app, more than half of our pothole repair requests come in digitally! But you can still call 311 if you prefer :-)",929140548157313024,
2017-11-10 19:09:17,15,,,,https://twitter.com/LACity/status/929138927159558144,9,@LACity,Honoring all those who have sacrificed and served our great nation. You can learn more about the history of Veterans Day here http://goo.gl/MippYV !pic.twitter.com/Vnjs4T9ibE,929138927159558144,
2017-11-12 17:28:58,0,,,@,https://twitter.com/yay_yee/status/929838455789559808,0,@LACity,Pretty sure sewer water is pouring out of manhole on Laurel Canyon just north of Sunset. @ LACity,929838455789559808,
2017-11-12 15:47:28,0,,,,https://twitter.com/asscrimes/status/929812913820282885,0,@LACity,Ok I’ll try,929812913820282885,
2017-11-12 15:39:12,1,,,@ @ @ @,https://twitter.com/Sosso13_11/status/929810834880163840,0,@LACity,@ LACity @ HollywoodRecs @ ParamountPics @ Lionsgate,929810834880163840,
