username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FrugalFilipino;2017-10-30 16:59;0;0;"I'm having a "Coming To America" moment, but instead of Queens, NY I'm in Hollywood! It's what's… https://www. instagram.com/p/Ba5DfvHgtqm/";;;;"925150287794462722";https://twitter.com/FrugalFilipino/status/925150287794462722
XuxaChaves;2017-10-30 16:59;0;0;"You never know what you will find. Love my Sunday strolls! #streetphotographyla #artsdistrict … https://www. instagram.com/p/Ba5DavGF7f-/";;;#streetphotographyla #artsdistrict;"925150205837791233";https://twitter.com/XuxaChaves/status/925150205837791233
MVlanuevaEraMB;2017-10-30 16:59;1;0;"¿Estará en este grupo la nueva #MissVenezuela ? ¿Cuál es tu favorita? . @exclusiva_ve … https://www. instagram.com/p/Ba5DakrggOZ/";;@exclusiva_ve;#MissVenezuela;"925150114049601537";https://twitter.com/MVlanuevaEraMB/status/925150114049601537
DSnyderDrums;2017-10-30 16:59;0;1;"Live on location from the video shoot, special thanks nathan_zeavin_yay . . . . . . . . #drum … https://www. instagram.com/p/Ba5DZ6ClxLS/";;;#drum;"925150095594704896";https://twitter.com/DSnyderDrums/status/925150095594704896
cursebreakers;2017-10-30 16:59;0;0;"#Repost @epicfr33la @cbfreela #LX19 ・・・ PINES x BROOKS. @TLHmusic @JLTrafik … https://www. instagram.com/p/Ba5DZ7SlXGU/";;@epicfr33la @cbfreela @TLHmusic @JLTrafik;#Repost #LX19;"925150085138100224";https://twitter.com/cursebreakers/status/925150085138100224
CityofAngelsBox;2017-10-30 16:58;0;1;"Let’s do this one! 6 pm with #alexbrenes 7 pm with @uscboxing 8 pm with xorrybureau No… https://www. instagram.com/p/Ba5DZBUBSNI/";;@uscboxing;#alexbrenes;"925150056096952320";https://twitter.com/CityofAngelsBox/status/925150056096952320
LipstickSister;2017-10-30 16:58;2;2;"Check out our new #wonderwoman feature on #entrepreneuress @ShalinisWorld as she shares with us… https://www. instagram.com/p/Ba5DXRAFJmH/";;@ShalinisWorld;#wonderwoman #entrepreneuress;"925149991181701120";https://twitter.com/LipstickSister/status/925149991181701120
Rexkwondoty;2017-10-30 16:58;0;1;"Camp Flog Gnaw was 10/10 this year #campfloggnaw @Exposition Park https://www. instagram.com/p/Ba5DSd2HAs3/";;@Exposition;#campfloggnaw;"925149842573205504";https://twitter.com/Rexkwondoty/status/925149842573205504
topshelfvocal;2017-10-30 16:57;1;0;"TONIGHT | 8 PM. Come on over to Rockwell Table & Stage for a spooktacular triple bill! See you… https://www. instagram.com/p/Ba5DRSFBRrn/";;;;"925149783341305857";https://twitter.com/topshelfvocal/status/925149783341305857
LoboscoRob;2017-10-30 16:57;0;0;"#hollywoodhills #hollywood #burbank #tennis #suave #sheek #cool #fun #tennisclub @Toluca Lake… https://www. instagram.com/p/Ba5DOnxgv0i/";;@Toluca;#hollywoodhills #hollywood #burbank #tennis #suave #sheek #cool #fun #tennisclub;"925149698154991616";https://twitter.com/LoboscoRob/status/925149698154991616
FireplugRebecca;2017-10-30 16:57;0;0;"I am signed up for my spring 2018 classes at CSULA thanks to my priority registration since I am… https://www. instagram.com/p/Ba5DORTl2oN/";;;;"925149680425668611";https://twitter.com/FireplugRebecca/status/925149680425668611
blownkillabee;2017-10-30 16:56;0;0;"Big fucking day tomorrow LA #worldseries #worldseries2017 #dodgerstadium #hometeam … https://www. instagram.com/p/Ba5DH9nlV8h/";;;#worldseries #worldseries2017 #dodgerstadium #hometeam;"925149460706947072";https://twitter.com/blownkillabee/status/925149460706947072
GayWeHo;2017-10-30 16:56;5;5;"PARKING: If you MUST drive, we have some info for you too! Learn more: #WeHoCity http://www. weho.org/visitors/event s-in-the-city/halloween-carnaval/parking-information … pic.twitter.com/jtvutAyhG3";;;#WeHoCity;"925149458290978817";https://twitter.com/GayWeHo/status/925149458290978817
Cinders_IB;2017-10-30 16:56;2;4;"Great film conversation and coffee in this morning's meeting at Soho House, what a beautiful… https://www. instagram.com/p/Ba5DHIbBQ0y/";;;;"925149441476255749";https://twitter.com/Cinders_IB/status/925149441476255749
Hollywood2Be;2017-10-30 16:56;0;0;"The Haunting (SHORT HORROR COMEDY FILM) featuring ramboleethechief @FreshDiscoMusic @tee_hud12 … https://www. instagram.com/p/Ba5DGQJBISu/";;@FreshDiscoMusic @tee_hud12;;"925149436799434752";https://twitter.com/Hollywood2Be/status/925149436799434752
LoboscoRob;2017-10-30 16:56;0;0;"#hollywoodhills #hollywood #burbank #tennis #suave #sheek #cool #fun #tennisclub @Toluca Lake… https://www. instagram.com/p/Ba5DGpRgCqw/";;@Toluca;#hollywoodhills #hollywood #burbank #tennis #suave #sheek #cool #fun #tennisclub;"925149425055432706";https://twitter.com/LoboscoRob/status/925149425055432706
the4thquarter;2017-10-30 16:56;0;0;"NFL TODDLER 2 PC FLEECE SETS #steelers #broncos #raiders @The 4th Quarter Shop https://www. instagram.com/p/Ba5DGhEn_jh/";;@The;#steelers #broncos #raiders;"925149420248805377";https://twitter.com/the4thquarter/status/925149420248805377
OluseyiThoughts;2017-10-30 16:56;0;0;"#verseoftheday @Rodeo Drive https://www. instagram.com/p/Ba5DE7GFGVq/";;@Rodeo;#verseoftheday;"925149356554178560";https://twitter.com/OluseyiThoughts/status/925149356554178560
WesleyHarris5;2017-10-30 16:55;0;0;"Here come another batch of photos at @stanleecomikaze . #stanleecomiccon @Stan Lee's Comikaze https://www. instagram.com/p/Ba5DDc0nUNz/";;@stanleecomikaze @Stan;#stanleecomiccon;"925149313843507200";https://twitter.com/WesleyHarris5/status/925149313843507200
Roam_e;2017-10-30 16:55;0;0;"Parents, come trick-or-treating on Foothill Blvd tomo! We’re opening our door with treats for… https://www. instagram.com/p/Ba5DBO_gmVv/";;;;"925149232465629184";https://twitter.com/Roam_e/status/925149232465629184
FrugalFilipino;2017-10-30 16:55;0;0;"I'm having a "Coming To America" moment, but instead of Queens, NY I'm in Hollywood! It's what's… https://www. instagram.com/p/Ba5DAxpAMG4/";;;;"925149223913435136";https://twitter.com/FrugalFilipino/status/925149223913435136
RawstonGeorge;2017-10-30 16:55;1;0;"#PLAY 'singing like Al' x @drewtyrellMLE now on soundcloud. ITS MASCHINE… https://www. instagram.com/p/Ba5DAgFl_lz/";;@drewtyrellMLE;#PLAY;"925149212232298496";https://twitter.com/RawstonGeorge/status/925149212232298496
WyntonGrant;2017-10-30 16:54;0;0;"we out @LAX - Los Angeles International Airport https://www. instagram.com/p/Ba5C6Mfnn6x/";;@LAX;;"925148995093192706";https://twitter.com/WyntonGrant/status/925148995093192706
JoeySifting;2017-10-30 16:54;0;1;"Tomorrow night! I’m gonna be summoning satan with @vileasin come thru let’s get faded. @… https://www. instagram.com/p/Ba5C4ymDDfB/";;@vileasin @;;"925148936737656833";https://twitter.com/JoeySifting/status/925148936737656833
L2TheSizzle;2017-10-30 16:54;0;0;"There is a dog dressed as a in the Apple Store. His name is BooBoo & he doesn’t look happy.… https://www. instagram.com/p/Ba5C2afHbPY/";;;;"925148864776212486";https://twitter.com/L2TheSizzle/status/925148864776212486
HLPUIG;2017-10-30 16:54;0;0;"80’s vibe with anikawilmore @Dogtown, Los Angeles, California https://www. instagram.com/p/Ba5C2UaB948/";;@Dogtown;;"925148863769513984";https://twitter.com/HLPUIG/status/925148863769513984
DJREDTHEMC;2017-10-30 16:53;0;0;"@dancingabc #2LiveAndDieInLA @terrellowens @cherylburke #teamgetchapopcorn @Dancing with the… https://www. instagram.com/p/Ba5Cs42BHHb/";;@dancingabc @terrellowens @cherylburke @Dancing;#2LiveAndDieInLA #teamgetchapopcorn;"925148803811885056";https://twitter.com/DJREDTHEMC/status/925148803811885056
TIFANCY;2017-10-30 16:53;0;2;"BUNS. #losangeles #black #yellow #cute #girl #hair #moods @Los Angeles, California https://www. instagram.com/p/Ba5CzshhSZK/";;@Los;#losangeles #black #yellow #cute #girl #hair #moods;"925148760103112704";https://twitter.com/TIFANCY/status/925148760103112704
Cruz_TheBarber;2017-10-30 16:53;0;1;"My seatbelt is not required but it’s vintage and belonged on an… https://www. instagram.com/p/Ba5CwRzFLWH7 ZuECMSQMwxXCwYmh2Ra7km_AVI0/ …";;;;"925148649809633280";https://twitter.com/Cruz_TheBarber/status/925148649809633280
worldonwheelsla;2017-10-30 16:52;0;0;"Tonight! Halloween Horror Skate Night at #WOW . . Best Costume Wins a ScooterBike& More!… https://www. instagram.com/p/Ba5CphMlEsx/";;;#WOW;"925148452526231554";https://twitter.com/worldonwheelsla/status/925148452526231554
dudasimass;2017-10-30 16:52;0;0;"Saudadinha dessa dessa cidade e dessa vibe incrível! em Los Angeles, California https://www. instagram.com/p/Ba5CqXRlu9d/";;;;"925148443177340930";https://twitter.com/dudasimass/status/925148443177340930
GrownKiddz;2017-10-30 16:52;0;0;"Any houses handing out donuts instead of candy this year? @Los Angeles, California https://www. instagram.com/p/Ba5CokKDn0u/";;@Los;;"925148386218483712";https://twitter.com/GrownKiddz/status/925148386218483712
katespenser;2017-10-30 16:52;0;0;"Hi, it was at least 100 degrees when I took this. #forestlawn #cemetery #death #hollywood … https://www. instagram.com/p/Ba5CotGHfGn/";;;#forestlawn #cemetery #death #hollywood;"925148385312690176";https://twitter.com/katespenser/status/925148385312690176
patrickfkevin;2017-10-30 16:52;0;0;"4 Or 5 . . . . . . . . . . #la #losangeles #losangelesca #losangelescalifornia #california #cali … https://www. instagram.com/p/Ba5CG8_FiL8/";;;#la #losangeles #losangelesca #losangelescalifornia #california #cali;"925148313636270080";https://twitter.com/patrickfkevin/status/925148313636270080
malstumd;2017-10-30 16:51;0;2;"Lunchtime run. 3.5 miles #halfmarathontraining #instarunners … https://www. instagram.com/p/Ba5CjvhlOm10 NrR6a5_ZzdS0xnu2j2TezmY3uk0/ …";;;#halfmarathontraining #instarunners;"925148268643934208";https://twitter.com/malstumd/status/925148268643934208
campusstorela;2017-10-30 16:51;0;0;"UCLA BRUINS soccer #uclasoccer #UCLA #uclabruins #uclagobruins #goucla #westwood … https://www. instagram.com/p/Ba5CkLrgKET/";;;#uclasoccer #UCLA #uclabruins #uclagobruins #goucla #westwood;"925148230563835905";https://twitter.com/campusstorela/status/925148230563835905
mfpb25;2017-10-30 16:51;0;0;"douglasfairbanksofficial Have the best script in one hand and defend it over everybody and… https://www. instagram.com/p/Ba5CjahB7WJ/";;;;"925148213425917952";https://twitter.com/mfpb25/status/925148213425917952
iamcharlesoneal;2017-10-30 16:51;0;0;"Official “88 Verses” Music Video OUT NOW @kyno903 x @RBpaperso_o #youtube #88vereses #kyno … https://www. instagram.com/p/Ba5CjCBFx_5/";;@kyno903 @RBpaperso_o;#youtube #88vereses #kyno;"925148201753161729";https://twitter.com/iamcharlesoneal/status/925148201753161729
stephfstone;2017-10-30 16:51;0;0;"Some of the contents in the @TheNickBox I love them! I love them! I love… https://www. instagram.com/p/Ba5CaXkgSrS/";;@TheNickBox;;"925148172837584902";https://twitter.com/stephfstone/status/925148172837584902
DjEthos;2017-10-30 16:51;0;0;"Representante Intergaláctico #LA @Regrann from silvanajeyd - #CreatureFromTheDeep #Space … https://www. instagram.com/p/Ba5CYphDyVk/";;@Regrann;#LA #CreatureFromTheDeep #Space;"925148107599310848";https://twitter.com/DjEthos/status/925148107599310848
joshhcruz;2017-10-30 16:51;0;0;"Autumn leaves and pumpkins please. @jachincruz @Descanso Gardens https://www. instagram.com/p/Ba5CabIB-lm/";;@jachincruz @Descanso;;"925148094144053248";https://twitter.com/joshhcruz/status/925148094144053248
TIFANCY;2017-10-30 16:50;0;1;"GNAW. #campfloggnaw #losangeles #cute #girl @Los Angeles, California https://www. instagram.com/p/Ba5CXwthq_g/";;@Los;#campfloggnaw #losangeles #cute #girl;"925148021335232512";https://twitter.com/TIFANCY/status/925148021335232512
ChesterRushing;2017-10-30 16:50;1;17;"Starbucks zombie Frappuccino perfect right before Halloween #zombiefrappuccino #halloween … https://www. instagram.com/p/Ba5Cc2jHOMb/";;;#zombiefrappuccino #halloween;"925147982709841924";https://twitter.com/ChesterRushing/status/925147982709841924
ArgyleHollywood;2017-10-30 16:50;0;0;"Wear your cutest or sexiest pajamas (onesie, lingerie, robes, etc.) tonight at our Annual… https://www. instagram.com/p/Ba5CaMBDgNT/";;;;"925147892838469633";https://twitter.com/ArgyleHollywood/status/925147892838469633
TotalTrafficLA;2017-10-30 16:49;0;0;"Earlier crash moved out of lanes in #Encino on US-101 SB before Haskell Ave, stopped traffic back to Tampa Ave, delay of 36 mins #LAtraffic";;;#Encino #LAtraffic;"925147780917624832";https://twitter.com/TotalTrafficLA/status/925147780917624832
iamc0dered;2017-10-30 16:49;13;2;"Blurred @Los Angeles, California https://www. instagram.com/p/Ba5CNKKn4CZ/";;@Los;;"925147773644754944";https://twitter.com/iamc0dered/status/925147773644754944
Starraisin;2017-10-30 16:49;0;0;"#rockanne #steampunkgirl #steampunk #godzilla #lacomiccon2017 #lacomiccon #stanleecomiccon … https://www. instagram.com/p/Ba5CWhTF4DD/";;;#rockanne #steampunkgirl #steampunk #godzilla #lacomiccon2017 #lacomiccon #stanleecomiccon;"925147771388116992";https://twitter.com/Starraisin/status/925147771388116992
KinnikSky;2017-10-30 16:49;0;0;"So grateful for those who take this journey with me. #grateful #PeaceBeStillOnStage @The Lee… https://www. instagram.com/p/Ba5CVS8j3_4/";;@The;#grateful #PeaceBeStillOnStage;"925147727830441984";https://twitter.com/KinnikSky/status/925147727830441984
mjmartinez;2017-10-30 16:49;0;0;"Just another sunset in SoCal. @Santa Monica, California https://www. instagram.com/p/Ba5BxL0gbP7/";;@Santa;;"925147708956004352";https://twitter.com/mjmartinez/status/925147708956004352
MattZarley;2017-10-30 16:49;1;3;"BRAND NEW UnCOVERED video coming this week! I got inspired after finally seeing @hamiltonmusical … https://www. instagram.com/p/Ba5CGeFnfOD/";;@hamiltonmusical;;"925147708280791040";https://twitter.com/MattZarley/status/925147708280791040
lildrummergie;2017-10-30 16:49;0;1;"Possibly the best news I could ever wake up to today, is one of a cyclist friend of mine in… https://www. instagram.com/p/Ba5CPRxg42T/";;;;"925147673732243456";https://twitter.com/lildrummergie/status/925147673732243456
GVMD;2017-10-30 16:49;0;0;"U N D Ξ R Ξ Υ Ξ S Innovative under eye treatment for the management of under way eye bags.… https://www. instagram.com/p/Ba5CS82Hkr0/";;;;"925147642278985728";https://twitter.com/GVMD/status/925147642278985728
Beautybydeee;2017-10-30 16:49;0;0;"raPunZel ... yes it's alllll her hair ! #beautybydee @Make Up by Lilit https://www. instagram.com/p/Ba5CQ5wD0VZ/";;@Make;#beautybydee;"925147569038266369";https://twitter.com/Beautybydeee/status/925147569038266369
ddalton;2017-10-30 16:48;0;0;"Got to meet francisbaconpants today, it feels like a huge honor #losangeles #petpig @In… https://www. instagram.com/p/Ba5CO8CHL-b/";;@In;#losangeles #petpig;"925147513409060864";https://twitter.com/ddalton/status/925147513409060864
ilanaarmida;2017-10-30 16:48;0;0;"You're like the sweetest drug @Los Angeles, California https://www. instagram.com/p/Ba5CNAkjpC3/";;@Los;;"925147449055854592";https://twitter.com/ilanaarmida/status/925147449055854592
pizzajono;2017-10-30 16:48;1;3;"Here are my picks for my second edition of my Zine Reads / Reviews, picking up a few random… https://www. instagram.com/p/Ba5CMVvlcoO/";;;;"925147426763055104";https://twitter.com/pizzajono/status/925147426763055104
gbellzie;2017-10-30 16:48;0;1;"Day 303 - That feeling when it’s a Monday AND cloudy in LA. Another frame from the fun short I… https://www. instagram.com/p/Ba5B-v1n1eF/";;;;"925147303706427392";https://twitter.com/gbellzie/status/925147303706427392
epilokes5150;2017-10-30 16:47;0;0;"#driipgang #weeverywhereyouneverthere #LA #Dodgers #WorldSeries @Dodger Stadium https://www. instagram.com/p/Ba5CI2ZjZ-l/";;@Dodger;#driipgang #weeverywhereyouneverthere #LA #Dodgers #WorldSeries;"925147301818941440";https://twitter.com/epilokes5150/status/925147301818941440
JustYari28;2017-10-30 16:47;0;0;"@Santa Monica, California https://www. instagram.com/p/Ba5CIz7nFEb/";;@Santa;;"925147287713669120";https://twitter.com/JustYari28/status/925147287713669120
ToddKrim;2017-10-30 16:47;0;1;"Ready to be spooked at #DWTS today with my boo @selitaebanks !! #Halloween @Dancing with the… https://www. instagram.com/p/Ba5CHWeFiZ5/";;@selitaebanks @Dancing;#DWTS #Halloween;"925147240636678144";https://twitter.com/ToddKrim/status/925147240636678144
ErikaDelCid;2017-10-30 16:47;0;0;"#CampFlogGnaw @Los Angeles Memorial Coliseum https://www. instagram.com/p/Ba5CDmXn6NB/";;@Los;#CampFlogGnaw;"925147117009567745";https://twitter.com/ErikaDelCid/status/925147117009567745
Alexmapelii;2017-10-30 16:47;10;104;"Hmmm duas coisas que amo @flaviacharallo_ e @dirt_dog_la em Dirt Dog https://www. instagram.com/p/Ba5Bv4EBRc6/";;@flaviacharallo_ @dirt_dog_la;;"925147068968194048";https://twitter.com/Alexmapelii/status/925147068968194048
EditorLitzy;2017-10-30 16:46;0;0;"Just saw one of my "The Birds" prints on Meg DeLacy's Insta! #Repost @megdelacy with… https://www. instagram.com/p/Ba5CBXpncjK/";;@megdelacy;#Repost;"925147042086780928";https://twitter.com/EditorLitzy/status/925147042086780928
NRKeilani;2017-10-30 16:46;0;0;"Teamwork makes the dream work #pumpkincarvingcontest #winners #halloween #ilovemyjob @… https://www. instagram.com/p/Ba5B-q8HCnl/";;@;#pumpkincarvingcontest #winners #halloween #ilovemyjob;"925146944556748800";https://twitter.com/NRKeilani/status/925146944556748800
gay_losangeles;2017-10-30 16:46;0;1;"#DTLA #RedLineDTLA pic.twitter.com/RiSW7CNlgk";;;#DTLA #RedLineDTLA;"925146935417118721";https://twitter.com/gay_losangeles/status/925146935417118721
_CastrO_;2017-10-30 16:46;0;0;"Even tho it has a price tag some art is actually priceless #respecttheartist #losangeles … https://www. instagram.com/p/Ba5B9VIhN2K/";;;#respecttheartist #losangeles;"925146899060948992";https://twitter.com/_CastrO_/status/925146899060948992
LAJetsfan;2017-10-30 16:45;0;0;"I'm at Why Thirsty in San Gabriel, CA https://www. swarmapp.com/c/4wmP0mXBqxy";;;;"925146794627096577";https://twitter.com/LAJetsfan/status/925146794627096577
HipHopLA323;2017-10-30 16:45;0;0;"Just wanted to give some of my #followers and #friends a heads up on my good friend's project he… https://www. instagram.com/p/Ba5B1lWlBdg/";;;#followers #friends;"925146631217074176";https://twitter.com/HipHopLA323/status/925146631217074176
TotalTrafficLA;2017-10-30 16:45;0;0;"A crash has the two left lanes blocked. in #Encino on US-101 SB before Haskell Ave, stopped traffic back to Tampa Ave, delay of 36 mins";;;#Encino;"925146590909747200";https://twitter.com/TotalTrafficLA/status/925146590909747200
adrianyuen;2017-10-30 16:45;1;0;"#beeroclock (@38 Degrees Ale House and Grill - @38degrees_la in Alhambra, CA) https://www. swarmapp.com/c/1qU2Ih9qpv1 pic.twitter.com/3HSyk96d7V";;@38 @38degrees_la;#beeroclock;"925146586933579777";https://twitter.com/adrianyuen/status/925146586933579777
LaCarGuy1;2017-10-30 16:45;0;0;"They make me complete #positivevibes Mr.King #sunday #sundayvibes #family #happy #blessed … https://www. instagram.com/p/Ba5BzIujLQ-/";;;#positivevibes #sunday #sundayvibes #family #happy #blessed;"925146557770555393";https://twitter.com/LaCarGuy1/status/925146557770555393
Starraisin;2017-10-30 16:44;0;0;"#rockanne #lacomiccon #lacomiccon2017 #stanleecomiccon #stanleecomikaze #spiderman #batman … https://www. instagram.com/p/Ba5BxxpFFwn/";;;#rockanne #lacomiccon #lacomiccon2017 #stanleecomiccon #stanleecomikaze #spiderman #batman;"925146502560931840";https://twitter.com/Starraisin/status/925146502560931840
TravisCanby;2017-10-30 16:44;0;1;"I sometimes find myself feeling like the song lyrics above. Completely invisible to the world… https://www. instagram.com/p/Ba5BxDnH7ZF/";;;;"925146475725836288";https://twitter.com/TravisCanby/status/925146475725836288
stephfstone;2017-10-30 16:44;0;0;"Someone please tell me I'm not the only one obsessed with @TheNickBox I look forward to every… https://www. instagram.com/p/Ba5BwrvAzu0/";;@TheNickBox;;"925146469451132928";https://twitter.com/stephfstone/status/925146469451132928
chloenicoles;2017-10-30 16:44;0;0;"Jurassic Park. Jurassic Park... at night. #jurassicpark #hollywoodhorrornights … https://www. instagram.com/p/Ba5BwHgD8QA/";;;#jurassicpark #hollywoodhorrornights;"925146461410508800";https://twitter.com/chloenicoles/status/925146461410508800
Aarborn;2017-10-30 16:44;0;1;"DON’T MISS TONIGHT at 8pm!! OR ELSE... @Minstrelstv https://www. instagram.com/p/Ba5BrGmFhFn/";;@Minstrelstv;;"925146418708393984";https://twitter.com/Aarborn/status/925146418708393984
Mandeeezzyy;2017-10-30 16:44;0;1;"My liddo Pumpkin Princess #pumpkinpatch #princess @Tapia Bros. Farm https://www. instagram.com/p/Ba5Bup2g8qo/";;@Tapia;#pumpkinpatch #princess;"925146394335223808";https://twitter.com/Mandeeezzyy/status/925146394335223808
avalenz82;2017-10-30 16:44;0;0;"Back in LA!! (@Los Angeles International Airport - @flylaxairport in Los Angeles, CA) https://www. swarmapp.com/c/b7duozLHSeD";;@Los @flylaxairport;;"925146322885402627";https://twitter.com/avalenz82/status/925146322885402627
Chiefs_Kingdom_;2017-10-30 16:44;0;0;"I'm at Jimmy John's in Azusa, CA https://www. swarmapp.com/c/0lNbLRP6sNt";;;;"925146316023492608";https://twitter.com/Chiefs_Kingdom_/status/925146316023492608
lizhofer;2017-10-30 16:44;0;0;"scrunchie& a sweatshirt @Los Angeles, California https://www. instagram.com/p/Ba5BbhzBB3N/";;@Los;;"925146308658319360";https://twitter.com/lizhofer/status/925146308658319360
_ngan_;2017-10-30 16:43;0;0;"Just posted a photo @Los Angeles, California https://www. instagram.com/p/Ba5BqmDBHaK/";;@Los;;"925146260767690757";https://twitter.com/_ngan_/status/925146260767690757
Chiefs_Kingdom_;2017-10-30 16:43;0;0;"I'm at Bonello's New York Pizza in Grand Terrace, CA https://www. swarmapp.com/c/d9881yDFk95";;;;"925146225594204160";https://twitter.com/Chiefs_Kingdom_/status/925146225594204160
_naayyeee;2017-10-30 16:43;0;0;"pic.twitter.com/mVkkftEbtH";;;;"925146136750456833";https://twitter.com/_naayyeee/status/925146136750456833
trishtheish1;2017-10-30 16:43;0;0;"#happyhalloween from my sexy #geishas iambiancaignacio @thegreatgabszy @Sherman Oaks https://www. instagram.com/p/Ba5BhJPnOnN/";;@thegreatgabszy @Sherman;#happyhalloween #geishas;"925146133214715904";https://twitter.com/trishtheish1/status/925146133214715904
EhikuRademacher;2017-10-30 16:43;0;5;"My rays of sunshine on this gloomy day #beachwalk #physicaleducation #science #oceanography … https://www. instagram.com/p/Ba5Bm5ZFdao/";;;#beachwalk #physicaleducation #science #oceanography;"925146122708021249";https://twitter.com/EhikuRademacher/status/925146122708021249
nakedauthor;2017-10-30 16:43;0;0;"Last week 105degrees today 66degrees feels and looks more like #halloween . #marinadeley … https://www. instagram.com/p/Ba5Bl99DNZT/";;;#halloween #marinadeley;"925146098540331008";https://twitter.com/nakedauthor/status/925146098540331008
BlueCrewSRH;2017-10-30 16:43;0;0;"#Dodgers #ThinkBlue Trying to follow-up the madness of Game 5 http:// srhlink.com/PyPv9K #SportsRoadhouse";;;#Dodgers #ThinkBlue #SportsRoadhouse;"925146072338481152";https://twitter.com/BlueCrewSRH/status/925146072338481152
BlueCrewSRH;2017-10-30 16:43;0;1;"#Dodgers #ThinkBlue LA relying on home-field advantage to knot WS http:// srhlink.com/PyPv2G #SportsRoadhouse";;;#Dodgers #ThinkBlue #SportsRoadhouse;"925146062314020864";https://twitter.com/BlueCrewSRH/status/925146062314020864
Chiefs_Kingdom_;2017-10-30 16:43;0;0;"I'm at Burgerim in Azusa, CA https://www. swarmapp.com/c/72AvfqwfqDr";;;;"925146057104904192";https://twitter.com/Chiefs_Kingdom_/status/925146057104904192
Chiefs_Kingdom_;2017-10-30 16:42;0;0;"I'm at Costco Gasoline in Azusa, CA https://www. swarmapp.com/c/gyAHNcOSaBu";;;;"925145977077497856";https://twitter.com/Chiefs_Kingdom_/status/925145977077497856
pistons_eq_man;2017-10-30 16:42;0;1;"Did some shopping today in LA @PRO Fight SHOP https://www. instagram.com/p/Ba5Bg8fnD3Wx Dg1HVG25V4CevLMV8BOMVPod2s0/ …";;@PRO;;"925145927551029248";https://twitter.com/pistons_eq_man/status/925145927551029248
frootjoos;2017-10-30 16:42;0;0;"Norman Lear is in the house #normanlear #nicktalks @Nickelodeon Animation https://www. instagram.com/p/Ba5BgtBlx8u/";;@Nickelodeon;#normanlear #nicktalks;"925145924057276418";https://twitter.com/frootjoos/status/925145924057276418
MikeDeMille;2017-10-30 16:42;0;0;"Produced a video for @vingvodka Thanks to @ahmedbest for directing! @Sage Organic Vegan Bistro https://www. instagram.com/p/Ba5BgMoABvW/";;@vingvodka @ahmedbest @Sage;;"925145905296179201";https://twitter.com/MikeDeMille/status/925145905296179201
sweetsimpleveg;2017-10-30 16:41;0;5;"Who wants a slice? #vegan #sweetsimplevegan #veganpizza @Los Angeles, California https://www. instagram.com/p/Ba5Bc0MAQUN/";;@Los;#vegan #sweetsimplevegan #veganpizza;"925145787805429760";https://twitter.com/sweetsimpleveg/status/925145787805429760
Dpndinonthemood;2017-10-30 16:41;0;0;"We’re obvi in love. @Los Angeles Theatre https://www. instagram.com/p/Ba5Bb2ynkdS/";;@Los;;"925145779261595648";https://twitter.com/Dpndinonthemood/status/925145779261595648
maryjurado7;2017-10-30 16:41;0;0;"Trust yourself ¡! en Little Armenia, Los Angeles https://www. instagram.com/p/Ba5BWaQHiOi/";;;;"925145754154536960";https://twitter.com/maryjurado7/status/925145754154536960
gay_losangeles;2017-10-30 16:41;1;1;"This Thursday CHEAP & EASY Underwear Party with DJ Aaron Elvis (The Birdcage SM /Hustlaball SF)! #DTLA #PrecinctDTLA https://www. facebook.com/81910376478699 5_1657942210903142 … pic.twitter.com/xL1EtV2Am8";;;#DTLA #PrecinctDTLA;"925145699468980224";https://twitter.com/gay_losangeles/status/925145699468980224
SwankPR;2017-10-30 16:41;0;0;"#Tomorrow @djearnmoney will be spinning @ChiefKeef #HalloweenParty #BackfromTheDead … https://www. instagram.com/p/Ba5BZVFje9m/";;@djearnmoney @ChiefKeef;#Tomorrow #HalloweenParty #BackfromTheDead;"925145690866556928";https://twitter.com/SwankPR/status/925145690866556928
tmronin;2017-10-30 16:41;0;2;"And the best shooting day ever continues with the gothygoth @_dressedtokill in a killer… https://www. instagram.com/p/Ba5BTGAj2ef/";;@_dressedtokill;;"925145646725844994";https://twitter.com/tmronin/status/925145646725844994
RojosBakery;2017-10-30 16:41;0;0;"Baby Ghosts ready for a doll spooky night!! #sayitwithcookies #happyhalloween … https://www. instagram.com/p/Ba5BWd7lRQU/";;;#sayitwithcookies #happyhalloween;"925145560860028928";https://twitter.com/RojosBakery/status/925145560860028928
ajaxrayovaque;2017-10-30 16:40;0;0;"laserfunbeam signature sound! @Sphere Studios Los Angeles https://www. instagram.com/p/Ba5BQb0BZ1z/";;@Sphere;;"925145517109268481";https://twitter.com/ajaxrayovaque/status/925145517109268481
insideout_la;2017-10-30 16:40;0;1;"6th-12th grade students Wednesday Nights are yours 7-8:30pm more info coming soon DM us if… https://www. instagram.com/p/Ba5BUu5jf1x/";;;;"925145511170117632";https://twitter.com/insideout_la/status/925145511170117632
DjIllCamino;2017-10-30 16:40;0;0;""Its yours" - T La Rock . . . #makeyourownpath #doyou #beyourself #itsyours #enjoythejourney … https://www. instagram.com/p/Ba5BTYSA-9_/";;;#makeyourownpath #doyou #beyourself #itsyours #enjoythejourney;"925145462142746624";https://twitter.com/DjIllCamino/status/925145462142746624
